meter_id,segment,date,day_of_week,day_of_month,month,is_weekend,is_dry_season,is_term_time,dow_sin,dow_cos,month_sin,month_cos,units_bought,topup_sequence,rolling_avg_7d,rolling_avg_30d,daily_kwh,days_remaining
36,residential_low,2024-11-17,6,17,11,1,0,1,-0.781831,0.62349,-0.5,0.866025,10.7,30,1.3719,1.2732,2.174,7.8
36,residential_low,2024-11-19,1,19,11,0,0,1,0.781831,0.62349,-0.5,0.866025,14.8,31,1.3824,1.2614,0.872,10.7
36,residential_low,2024-11-23,5,23,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,14.2,32,1.32,1.2384,1.58,10.8
36,residential_low,2024-12-10,1,10,12,0,0,0,0.781831,0.62349,-0.0,1.0,27.2,33,1.3806,1.3141,1.324,19.7
36,residential_low,2024-12-11,2,11,12,0,0,0,0.974928,-0.222521,-0.0,1.0,20.8,34,1.3523,1.3085,0.928,15.4
36,residential_low,2024-12-15,6,15,12,1,0,0,-0.781831,0.62349,-0.0,1.0,11.7,35,1.3296,1.3478,1.755,8.8
36,residential_low,2024-12-17,1,17,12,0,0,0,0.781831,0.62349,-0.0,1.0,28.2,36,1.4489,1.3321,2.087,19.5
36,residential_low,2024-12-18,2,18,12,0,0,0,0.974928,-0.222521,-0.0,1.0,11.4,37,1.4693,1.3277,1.071,7.8
37,residential_low,2024-01-07,6,7,1,1,0,1,-0.781831,0.62349,0.5,0.866025,8.6,1,2.0234,2.0234,1.486,4.3
37,residential_low,2024-01-10,2,10,1,0,0,1,0.974928,-0.222521,0.5,0.866025,27.3,2,1.7436,1.8501,1.477,15.7
37,residential_low,2024-01-21,6,21,1,1,0,1,-0.781831,0.62349,0.5,0.866025,22.2,3,1.5341,1.6785,1.461,14.5
37,residential_low,2024-01-22,0,22,1,0,0,1,0.0,1.0,0.5,0.866025,23.0,4,1.6333,1.6881,1.889,14.1
37,residential_low,2024-01-27,5,27,1,1,0,1,-0.974928,-0.222521,0.5,0.866025,5.1,5,1.4999,1.6403,1.867,3.4
37,residential_low,2024-02-08,3,8,2,0,0,1,0.433884,-0.900969,0.866025,0.5,16.2,6,1.5796,1.4951,1.026,10.3
37,residential_low,2024-02-15,3,15,2,0,0,1,0.433884,-0.900969,0.866025,0.5,11.7,7,1.5781,1.5241,1.656,7.4
37,residential_low,2024-02-20,1,20,2,0,0,1,0.781831,0.62349,0.866025,0.5,5.8,8,1.9427,1.5844,1.986,3.0
37,residential_low,2024-02-28,2,28,2,0,0,1,0.974928,-0.222521,0.866025,0.5,9.3,9,1.6864,1.6112,1.669,5.5
37,residential_low,2024-03-17,6,17,3,1,0,1,-0.781831,0.62349,1.0,0.0,17.7,10,1.3906,1.5853,1.798,12.7
37,residential_low,2024-03-23,5,23,3,1,0,1,-0.974928,-0.222521,1.0,0.0,16.4,11,1.5141,1.5124,1.919,10.8
37,residential_low,2024-04-04,3,4,4,0,0,0,0.433884,-0.900969,0.866025,-0.5,8.9,12,1.4909,1.5227,1.002,6.0
37,residential_low,2024-04-29,0,29,4,0,0,0,0.0,1.0,0.866025,-0.5,12.3,13,1.4579,1.4444,1.347,8.4
37,residential_low,2024-05-05,6,5,5,1,1,1,-0.781831,0.62349,0.5,-0.866025,17.0,14,1.5414,1.4772,1.292,11.0
37,residential_low,2024-05-14,1,14,5,0,1,1,0.781831,0.62349,0.5,-0.866025,14.1,15,1.664,1.5174,1.61,8.5
37,residential_low,2024-05-20,0,20,5,0,1,1,0.0,1.0,0.5,-0.866025,27.3,16,1.2941,1.4831,1.107,21.1
37,residential_low,2024-05-21,1,21,5,0,1,1,0.781831,0.62349,0.5,-0.866025,27.8,17,1.2457,1.4767,1.271,22.3
37,residential_low,2024-05-24,4,24,5,0,1,1,-0.433884,-0.900969,0.5,-0.866025,28.1,18,1.4306,1.5074,1.774,19.6
37,residential_low,2024-05-30,3,30,5,0,1,1,0.433884,-0.900969,0.5,-0.866025,5.7,19,1.645,1.5202,1.56,3.5
37,residential_low,2024-06-11,1,11,6,0,1,1,0.781831,0.62349,0.0,-1.0,15.9,20,1.782,1.5945,1.664,8.9
37,residential_low,2024-06-15,5,15,6,1,1,1,-0.974928,-0.222521,0.0,-1.0,29.9,21,1.8089,1.6249,1.868,16.5
37,residential_low,2024-07-10,2,10,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,26.0,22,1.4317,1.5821,1.148,18.2
37,residential_low,2024-07-12,4,12,7,0,1,1,-0.433884,-0.900969,-0.5,-0.866025,20.7,23,1.5231,1.5728,1.486,13.6
37,residential_low,2024-07-22,0,22,7,0,1,1,0.0,1.0,-0.5,-0.866025,19.4,24,1.5723,1.5749,2.21,12.3
37,residential_low,2024-07-26,4,26,7,0,1,1,-0.433884,-0.900969,-0.5,-0.866025,27.5,25,1.6013,1.5572,1.325,17.2
37,residential_low,2024-07-31,2,31,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,16.5,26,1.4169,1.5168,0.878,11.6
37,residential_low,2024-08-12,0,12,8,0,1,0,0.0,1.0,-0.866025,-0.5,24.5,27,1.4574,1.4774,0.823,16.8
37,residential_low,2024-08-14,2,14,8,0,1,0,0.974928,-0.222521,-0.866025,-0.5,21.9,28,1.4496,1.4627,1.55,15.1
37,residential_low,2024-08-15,3,15,8,0,1,0,0.433884,-0.900969,-0.866025,-0.5,16.6,29,1.3859,1.4667,1.173,12.0
37,residential_low,2024-08-20,1,20,8,0,1,0,0.781831,0.62349,-0.866025,-0.5,26.4,30,1.6144,1.4945,1.46,16.4
37,residential_low,2024-08-26,0,26,8,0,1,0,0.0,1.0,-0.866025,-0.5,29.2,31,1.4839,1.4584,1.385,19.7
37,residential_low,2024-09-07,5,7,9,1,0,1,-0.974928,-0.222521,-1.0,-0.0,8.8,32,1.3719,1.4573,1.807,6.4
37,residential_low,2024-10-04,4,4,10,0,0,1,-0.433884,-0.900969,-0.866025,0.5,12.1,33,1.67,1.6297,1.821,7.2
37,residential_low,2024-10-05,5,5,10,1,0,1,-0.974928,-0.222521,-0.866025,0.5,20.1,34,1.648,1.6317,1.547,12.2
37,residential_low,2024-10-12,5,12,10,1,0,1,-0.974928,-0.222521,-0.866025,0.5,22.4,35,1.4234,1.6088,1.442,15.7
37,residential_low,2024-10-21,0,21,10,0,0,1,0.0,1.0,-0.866025,0.5,19.5,36,1.6989,1.5808,1.573,11.5
37,residential_low,2024-11-24,6,24,11,1,0,1,-0.781831,0.62349,-0.5,0.866025,29.4,37,1.773,1.7416,1.876,16.6
37,residential_low,2024-12-16,0,16,12,0,0,0,0.0,1.0,-0.0,1.0,11.8,38,1.5507,1.5967,1.507,7.6
37,residential_low,2024-12-25,2,25,12,0,0,0,0.974928,-0.222521,-0.0,1.0,19.7,39,1.7096,1.5859,1.607,11.5
37,residential_low,2024-12-30,0,30,12,0,0,0,0.0,1.0,-0.0,1.0,27.9,40,1.8053,1.6401,1.149,15.5
40,residential_low,2024-01-05,4,5,1,0,0,1,-0.433884,-0.900969,0.5,0.866025,6.1,1,2.1626,2.1626,2.545,2.8
40,residential_low,2024-01-08,0,8,1,0,0,1,0.0,1.0,0.5,0.866025,10.3,2,2.3713,2.2056,1.954,4.3
40,residential_low,2024-01-13,5,13,1,1,0,1,-0.974928,-0.222521,0.5,0.866025,25.2,3,1.8753,2.1129,1.773,13.4
40,residential_low,2024-01-24,2,24,1,0,0,1,0.974928,-0.222521,0.5,0.866025,21.4,4,2.177,2.2059,2.191,9.8
40,residential_low,2024-02-02,4,2,2,0,0,1,-0.433884,-0.900969,0.866025,0.5,15.4,5,2.404,2.3342,2.933,6.4
40,residential_low,2024-02-04,6,4,2,1,0,1,-0.781831,0.62349,0.866025,0.5,11.2,6,2.2966,2.3106,2.181,4.9
40,residential_low,2024-02-08,3,8,2,0,0,1,0.433884,-0.900969,0.866025,0.5,10.5,7,2.4623,2.3367,1.31,4.3
40,residential_low,2024-02-11,6,11,2,1,0,1,-0.781831,0.62349,0.866025,0.5,28.6,8,2.5309,2.405,2.794,11.3
40,residential_low,2024-02-29,3,29,2,0,0,1,0.433884,-0.900969,0.866025,0.5,9.4,9,2.8827,2.4228,3.858,3.3
40,residential_low,2024-03-03,6,3,3,1,0,1,-0.781831,0.62349,1.0,0.0,6.2,10,3.0594,2.5048,3.948,2.0
40,residential_low,2024-03-05,1,5,3,0,0,1,0.781831,0.62349,1.0,0.0,28.9,11,3.0519,2.5333,2.596,9.5
40,residential_low,2024-03-11,0,11,3,0,0,1,0.0,1.0,1.0,0.0,24.6,12,2.8064,2.6042,3.237,8.8
40,residential_low,2024-03-20,2,20,3,0,0,1,0.974928,-0.222521,1.0,0.0,15.3,13,2.933,2.8124,3.551,5.2
40,residential_low,2024-03-23,5,23,3,1,0,1,-0.974928,-0.222521,1.0,0.0,22.7,14,2.8276,2.8176,2.649,8.0
40,residential_low,2024-03-31,6,31,3,1,0,1,-0.781831,0.62349,1.0,0.0,17.9,15,2.3096,2.6713,3.255,7.8
40,residential_low,2024-04-06,5,6,4,1,0,0,-0.974928,-0.222521,0.866025,-0.5,25.7,16,3.1061,2.7482,4.12,8.3
40,residential_low,2024-04-11,3,11,4,0,0,0,0.433884,-0.900969,0.866025,-0.5,17.6,17,2.9039,2.6752,1.512,6.1
40,residential_low,2024-04-19,4,19,4,0,0,0,-0.433884,-0.900969,0.866025,-0.5,8.5,18,2.9909,2.6749,2.448,2.8
40,residential_low,2024-04-25,3,25,4,0,0,0,0.433884,-0.900969,0.866025,-0.5,16.0,19,2.6304,2.7034,2.407,6.1
40,residential_low,2024-05-03,4,3,5,0,1,1,-0.433884,-0.900969,0.5,-0.866025,17.7,20,2.4251,2.667,2.142,7.3
40,residential_low,2024-05-20,0,20,5,0,1,1,0.0,1.0,0.5,-0.866025,14.4,21,2.0924,2.3184,2.657,6.9
40,residential_low,2024-05-22,2,22,5,0,1,1,0.974928,-0.222521,0.5,-0.866025,18.3,22,2.1354,2.3138,2.705,8.6
40,residential_low,2024-06-01,5,1,6,1,1,1,-0.974928,-0.222521,0.0,-1.0,23.6,23,2.9847,2.4282,3.409,7.9
40,residential_low,2024-06-10,0,10,6,0,1,1,0.0,1.0,0.0,-1.0,15.4,24,2.6687,2.4937,3.304,5.8
40,residential_low,2024-06-16,6,16,6,1,1,1,-0.781831,0.62349,0.0,-1.0,24.1,25,2.6014,2.5769,2.81,9.3
40,residential_low,2024-06-25,1,25,6,0,1,1,0.781831,0.62349,0.0,-1.0,14.0,26,2.3664,2.5994,1.975,5.9
40,residential_low,2024-07-01,0,1,7,0,1,1,0.0,1.0,-0.5,-0.866025,8.7,27,2.2869,2.4978,2.209,3.8
40,residential_low,2024-07-05,4,5,7,0,1,1,-0.433884,-0.900969,-0.5,-0.866025,23.4,28,2.3379,2.5272,2.728,10.0
40,residential_low,2024-07-10,2,10,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,12.5,29,2.6586,2.4685,2.02,4.7
40,residential_low,2024-07-18,3,18,7,0,1,1,0.433884,-0.900969,-0.5,-0.866025,8.4,30,2.6639,2.5083,1.75,3.2
40,residential_low,2024-07-22,0,22,7,0,1,1,0.0,1.0,-0.5,-0.866025,19.5,31,2.3774,2.4556,1.827,8.2
40,residential_low,2024-07-30,1,30,7,0,1,1,0.781831,0.62349,-0.5,-0.866025,29.3,32,2.4661,2.5235,2.728,11.9
40,residential_low,2024-07-31,2,31,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,9.9,33,2.4706,2.5126,1.883,4.0
40,residential_low,2024-08-15,3,15,8,0,1,0,0.433884,-0.900969,-0.866025,-0.5,25.2,34,2.5211,2.392,2.961,10.0
40,residential_low,2024-08-17,5,17,8,1,1,0,-0.974928,-0.222521,-0.866025,-0.5,24.8,35,2.3943,2.3842,2.693,10.4
40,residential_low,2024-09-06,4,6,9,0,0,1,-0.433884,-0.900969,-1.0,-0.0,17.0,36,2.499,2.3476,3.228,6.8
40,residential_low,2024-09-07,5,7,9,1,0,1,-0.974928,-0.222521,-1.0,-0.0,10.2,37,2.6597,2.3911,2.868,3.8
40,residential_low,2024-09-08,6,8,9,1,0,1,-0.781831,0.62349,-1.0,-0.0,29.7,38,2.7066,2.4075,2.532,11.0
40,residential_low,2024-09-11,2,11,9,0,0,1,0.974928,-0.222521,-1.0,-0.0,28.3,39,2.6944,2.4492,2.754,10.5
40,residential_low,2024-09-19,3,19,9,0,0,1,0.433884,-0.900969,-1.0,-0.0,5.2,40,2.4773,2.4721,2.823,2.1
40,residential_low,2024-09-24,1,24,9,0,0,1,0.781831,0.62349,-1.0,-0.0,6.3,41,2.8121,2.5572,2.888,2.2
40,residential_low,2024-09-30,0,30,9,0,0,1,0.0,1.0,-1.0,-0.0,24.0,42,2.3919,2.6208,2.17,10.0
40,residential_low,2024-10-12,5,12,10,1,0,1,-0.974928,-0.222521,-0.866025,0.5,20.8,43,2.3506,2.5533,2.477,8.8
40,residential_low,2024-10-13,6,13,10,1,0,1,-0.781831,0.62349,-0.866025,0.5,8.9,44,2.7204,2.5848,4.173,3.3
40,residential_low,2024-11-02,5,2,11,1,0,1,-0.974928,-0.222521,-0.5,0.866025,27.0,45,2.735,2.6629,3.519,9.9
40,residential_low,2024-11-14,3,14,11,0,0,1,0.433884,-0.900969,-0.5,0.866025,9.8,46,2.3906,2.5499,2.627,4.1
40,residential_low,2024-11-18,0,18,11,0,0,1,0.0,1.0,-0.5,0.866025,7.8,47,2.3057,2.5611,2.459,3.4
40,residential_low,2024-11-21,3,21,11,0,0,1,0.433884,-0.900969,-0.5,0.866025,26.9,48,2.5223,2.5207,2.683,10.7
40,residential_low,2024-12-02,0,2,12,0,0,0,0.0,1.0,-0.0,1.0,5.3,49,2.4466,2.3909,2.748,2.2
40,residential_low,2024-12-04,2,4,12,0,0,0,0.974928,-0.222521,-0.0,1.0,10.6,50,2.3751,2.4005,3.206,4.5
40,residential_low,2024-12-09,0,9,12,0,0,0,0.0,1.0,-0.0,1.0,23.0,51,2.0984,2.3639,1.833,11.0
40,residential_low,2024-12-11,2,11,12,0,0,0,0.974928,-0.222521,-0.0,1.0,15.9,52,2.2571,2.3975,2.877,7.0
40,residential_low,2024-12-14,5,14,12,1,0,0,-0.974928,-0.222521,-0.0,1.0,8.2,53,2.335,2.3878,2.54,3.5
40,residential_low,2024-12-21,5,21,12,1,0,0,-0.974928,-0.222521,-0.0,1.0,9.8,54,2.6053,2.4072,2.903,3.8
40,residential_low,2024-12-25,2,25,12,0,0,0,0.974928,-0.222521,-0.0,1.0,21.9,55,2.6306,2.4289,2.521,8.3
42,residential_low,2024-01-05,4,5,1,0,0,1,-0.433884,-0.900969,0.5,0.866025,19.0,1,1.7558,1.7558,0.877,10.8
42,residential_low,2024-01-12,4,12,1,0,0,1,-0.433884,-0.900969,0.5,0.866025,21.3,2,1.7647,1.761,1.42,12.1
42,residential_low,2024-01-22,0,22,1,0,0,1,0.0,1.0,0.5,0.866025,11.1,3,1.7106,1.6943,2.062,6.5
42,residential_low,2024-02-03,5,3,2,1,0,1,-0.974928,-0.222521,0.866025,0.5,22.7,4,2.2733,1.8884,1.68,10.0
42,residential_low,2024-02-07,2,7,2,0,0,1,0.974928,-0.222521,0.866025,0.5,7.4,5,1.9959,1.9424,2.029,3.7
42,residential_low,2024-02-12,0,12,2,0,0,1,0.0,1.0,0.866025,0.5,13.6,6,1.8954,1.9851,2.003,7.2
42,residential_low,2024-02-25,6,25,2,1,0,1,-0.781831,0.62349,0.866025,0.5,18.1,7,2.2159,2.1223,2.634,8.2
42,residential_low,2024-03-04,0,4,3,0,0,1,0.0,1.0,1.0,0.0,24.8,8,2.2066,2.099,2.324,11.2
42,residential_low,2024-03-16,5,16,3,1,0,1,-0.974928,-0.222521,1.0,0.0,24.9,9,2.1023,2.1536,3.059,11.8
42,residential_low,2024-03-17,6,17,3,1,0,1,-0.781831,0.62349,1.0,0.0,20.2,10,2.0371,2.1146,0.944,9.9
42,residential_low,2024-04-06,5,6,4,1,0,0,-0.974928,-0.222521,0.866025,-0.5,18.4,11,2.4449,2.151,2.969,7.5
42,residential_low,2024-04-13,5,13,4,1,0,0,-0.974928,-0.222521,0.866025,-0.5,14.8,12,2.05,2.1581,3.041,7.2
42,residential_low,2024-04-17,2,17,4,0,0,0,0.974928,-0.222521,0.866025,-0.5,23.4,13,2.0354,2.1397,1.777,11.5
42,residential_low,2024-04-26,4,26,4,0,0,0,-0.433884,-0.900969,0.866025,-0.5,24.5,14,1.852,2.0841,1.581,13.2
42,residential_low,2024-04-28,6,28,4,1,0,0,-0.781831,0.62349,0.866025,-0.5,14.7,15,2.0357,2.0915,2.163,7.2
42,residential_low,2024-04-29,0,29,4,0,0,0,0.0,1.0,0.866025,-0.5,16.6,16,1.8374,2.0715,1.468,9.0
42,residential_low,2024-05-10,4,10,5,0,1,1,-0.433884,-0.900969,0.5,-0.866025,20.5,17,1.6539,1.9144,0.993,12.4
42,residential_low,2024-05-14,1,14,5,0,1,1,0.781831,0.62349,0.5,-0.866025,12.4,18,1.9491,1.8874,1.893,6.4
42,residential_low,2024-05-15,2,15,5,0,1,1,0.974928,-0.222521,0.5,-0.866025,11.2,19,1.9993,1.9043,2.329,5.6
42,residential_low,2024-05-26,6,26,5,1,1,1,-0.781831,0.62349,0.5,-0.866025,21.1,20,2.1459,1.9711,2.825,9.8
42,residential_low,2024-06-14,4,14,6,0,1,1,-0.433884,-0.900969,0.0,-1.0,21.9,21,2.052,1.9594,1.938,10.7
42,residential_low,2024-07-05,4,5,7,0,1,1,-0.433884,-0.900969,-0.5,-0.866025,22.1,22,1.686,1.8683,1.564,13.1
42,residential_low,2024-07-12,4,12,7,0,1,1,-0.433884,-0.900969,-0.5,-0.866025,11.7,23,1.4813,1.7256,1.253,7.9
42,residential_low,2024-07-17,2,17,7,0,1,1,0.974928,-0.222521,-0.5,-0.866025,14.0,24,1.8271,1.8322,1.907,7.7
42,residential_low,2024-07-18,3,18,7,0,1,1,0.433884,-0.900969,-0.5,-0.866025,25.7,25,2.0607,1.8248,2.114,12.5
42,residential_low,2024-07-30,1,30,7,0,1,1,0.781831,0.62349,-0.5,-0.866025,25.0,26,1.7299,1.8375,0.85,14.5
42,residential_low,2024-08-22,3,22,8,0,1,0,0.433884,-0.900969,-0.866025,-0.5,20.2,27,1.879,1.8639,1.417,10.8
42,residential_low,2024-09-08,6,8,9,1,0,1,-0.781831,0.62349,-1.0,-0.0,26.8,28,1.9206,1.9162,2.227,14.0
42,residential_low,2024-09-19,3,19,9,0,0,1,0.433884,-0.900969,-1.0,-0.0,26.5,29,2.1303,2.0129,1.773,12.4
42,residential_low,2024-09-20,4,20,9,0,0,1,-0.433884,-0.900969,-1.0,-0.0,21.2,30,2.1146,1.9988,2.094,10.0
42,residential_low,2024-09-24,1,24,9,0,0,1,0.781831,0.62349,-1.0,-0.0,16.0,31,1.8486,2.0457,1.76,8.7
42,residential_low,2024-09-28,5,28,9,1,0,1,-0.974928,-0.222521,-1.0,-0.0,24.9,32,2.1424,2.1105,3.036,11.6
42,residential_low,2024-10-15,1,15,10,0,0,1,0.781831,0.62349,-0.866025,0.5,16.8,33,2.0707,2.0563,1.907,8.1
42,residential_low,2024-10-16,2,16,10,0,0,1,0.974928,-0.222521,-0.866025,0.5,19.9,34,2.018,2.0319,1.571,9.9
42,residential_low,2024-10-22,1,22,10,0,0,1,0.781831,0.62349,-0.866025,0.5,17.2,35,2.1854,2.0783,1.503,7.9
42,residential_low,2024-10-23,2,23,10,0,0,1,0.974928,-0.222521,-0.866025,0.5,15.8,36,2.2554,2.1015,2.061,7.0
42,residential_low,2024-10-31,3,31,10,0,0,1,0.433884,-0.900969,-0.866025,0.5,24.7,37,1.9489,1.9959,2.031,12.7
42,residential_low,2024-11-12,1,12,11,0,0,1,0.781831,0.62349,-0.5,0.866025,28.4,38,2.1363,2.0653,3.105,13.3
42,residential_low,2024-11-20,2,20,11,0,0,1,0.974928,-0.222521,-0.5,0.866025,12.2,39,2.1313,2.0689,1.644,5.7
42,residential_low,2024-12-02,0,2,12,0,0,0,0.0,1.0,-0.0,1.0,28.5,40,1.9249,2.0765,2.056,14.8
42,residential_low,2024-12-09,0,9,12,0,0,0,0.0,1.0,-0.0,1.0,12.0,41,1.8591,2.054,1.773,6.5
42,residential_low,2024-12-10,1,10,12,0,0,0,0.781831,0.62349,-0.0,1.0,23.0,42,1.8389,2.0202,2.202,12.5
42,residential_low,2024-12-13,4,13,12,0,0,0,-0.433884,-0.900969,-0.0,1.0,15.5,43,1.8221,1.9852,1.894,8.5
44,residential_low,2024-01-03,2,3,1,0,0,1,0.974928,-0.222521,0.5,0.866025,14.6,1,2.1173,2.1173,2.549,6.9
44,residential_low,2024-01-04,3,4,1,0,0,1,0.433884,-0.900969,0.5,0.866025,5.7,2,2.0213,2.0213,1.733,2.8
44,residential_low,2024-01-17,2,17,1,0,0,1,0.974928,-0.222521,0.5,0.866025,12.1,3,2.274,2.3421,2.676,5.3
44,residential_low,2024-01-22,0,22,1,0,0,1,0.0,1.0,0.5,0.866025,12.4,4,2.5377,2.3724,2.253,4.9
44,residential_low,2024-01-27,5,27,1,1,0,1,-0.974928,-0.222521,0.5,0.866025,8.9,5,2.7556,2.446,3.524,3.2
44,residential_low,2024-01-30,1,30,1,0,0,1,0.781831,0.62349,0.5,0.866025,29.4,6,2.4403,2.4116,1.74,12.0
44,residential_low,2024-02-11,6,11,2,1,0,1,-0.781831,0.62349,0.866025,0.5,28.0,7,2.4434,2.5058,2.426,11.5
44,residential_low,2024-02-15,3,15,2,0,0,1,0.433884,-0.900969,0.866025,0.5,23.6,8,2.567,2.5933,2.821,9.2
44,residential_low,2024-02-16,4,16,2,0,0,1,-0.433884,-0.900969,0.866025,0.5,5.1,9,2.58,2.5756,2.144,2.0
44,residential_low,2024-02-18,6,18,2,1,0,1,-0.781831,0.62349,0.866025,0.5,5.9,10,2.6469,2.5716,1.991,2.2
44,residential_low,2024-03-07,3,7,3,0,0,1,0.433884,-0.900969,1.0,0.0,11.2,11,2.4854,2.4314,2.116,4.5
44,residential_low,2024-03-12,1,12,3,0,0,1,0.781831,0.62349,1.0,0.0,16.7,12,2.1784,2.4228,1.746,7.7
44,residential_low,2024-03-13,2,13,3,0,0,1,0.974928,-0.222521,1.0,0.0,19.8,13,2.0484,2.3711,1.681,9.7
44,residential_low,2024-03-14,3,14,3,0,0,1,0.433884,-0.900969,1.0,0.0,27.9,14,2.0654,2.351,2.235,13.5
44,residential_low,2024-03-15,4,15,3,0,0,1,-0.433884,-0.900969,1.0,0.0,23.0,15,2.2657,2.3599,3.069,10.2
44,residential_low,2024-04-13,5,13,4,1,0,0,-0.974928,-0.222521,0.866025,-0.5,13.6,16,2.4116,2.5951,1.792,5.6
44,residential_low,2024-04-21,6,21,4,1,0,0,-0.781831,0.62349,0.866025,-0.5,22.0,17,2.6233,2.601,3.749,8.4
44,residential_low,2024-04-23,1,23,4,0,0,0,0.781831,0.62349,0.866025,-0.5,5.3,18,2.8624,2.5997,3.055,1.9
44,residential_low,2024-04-24,2,24,4,0,0,0,0.974928,-0.222521,0.866025,-0.5,29.7,19,2.8214,2.5539,1.699,10.5
44,residential_low,2024-04-25,3,25,4,0,0,0,0.433884,-0.900969,0.866025,-0.5,5.1,20,2.8307,2.5506,2.893,1.8
44,residential_low,2024-05-16,3,16,5,0,1,1,0.433884,-0.900969,0.5,-0.866025,7.1,21,2.2683,2.5105,2.072,3.1
44,residential_low,2024-05-19,6,19,5,1,1,1,-0.781831,0.62349,0.5,-0.866025,25.3,22,2.2091,2.5069,2.489,11.5
44,residential_low,2024-05-21,1,21,5,0,1,1,0.781831,0.62349,0.5,-0.866025,17.0,23,2.1489,2.4134,2.615,7.9
44,residential_low,2024-05-25,5,25,5,1,1,1,-0.974928,-0.222521,0.5,-0.866025,25.9,24,2.072,2.3406,1.519,12.5
44,residential_low,2024-06-01,5,1,6,1,1,1,-0.974928,-0.222521,0.0,-1.0,7.1,25,2.7619,2.4338,3.59,2.6
44,residential_low,2024-06-03,0,3,6,0,1,1,0.0,1.0,0.0,-1.0,19.3,26,2.6924,2.3885,3.146,7.2
44,residential_low,2024-06-14,4,14,6,0,1,1,-0.433884,-0.900969,0.0,-1.0,7.6,27,2.042,2.2941,1.361,3.7
44,residential_low,2024-06-15,5,15,6,1,1,1,-0.974928,-0.222521,0.0,-1.0,15.7,28,2.2659,2.3239,2.966,6.9
44,residential_low,2024-06-27,3,27,6,0,1,1,0.433884,-0.900969,0.0,-1.0,17.5,29,2.1834,2.3093,2.252,8.0
44,residential_low,2024-06-29,5,29,6,1,1,1,-0.974928,-0.222521,0.0,-1.0,25.9,30,2.0924,2.3165,2.546,12.4
44,residential_low,2024-06-30,6,30,6,1,1,1,-0.781831,0.62349,0.0,-1.0,13.1,31,2.074,2.3034,1.838,6.3
44,residential_low,2024-07-05,4,5,7,0,1,1,-0.433884,-0.900969,-0.5,-0.866025,12.5,32,2.2863,2.2787,2.275,5.5
44,residential_low,2024-07-18,3,18,7,0,1,1,0.433884,-0.900969,-0.5,-0.866025,11.4,33,2.658,2.468,2.711,4.3
44,residential_low,2024-07-21,6,21,7,1,1,1,-0.781831,0.62349,-0.5,-0.866025,11.1,34,2.6281,2.4695,1.67,4.2
44,residential_low,2024-07-22,0,22,7,0,1,1,0.0,1.0,-0.5,-0.866025,6.2,35,2.6941,2.4204,1.963,2.3
44,residential_low,2024-07-28,6,28,7,1,1,1,-0.781831,0.62349,-0.5,-0.866025,27.9,36,2.2314,2.4723,2.535,12.5
44,residential_low,2024-08-06,1,6,8,0,1,0,0.781831,0.62349,-0.866025,-0.5,16.5,37,2.6281,2.4665,2.873,6.3
44,residential_low,2024-08-16,4,16,8,0,1,0,-0.433884,-0.900969,-0.866025,-0.5,28.7,38,2.1754,2.3274,1.708,13.2
44,residential_low,2024-08-20,1,20,8,0,1,0,0.781831,0.62349,-0.866025,-0.5,22.8,39,1.9157,2.3009,3.073,11.9
44,residential_low,2024-08-21,2,21,8,0,1,0,0.974928,-0.222521,-0.866025,-0.5,19.5,40,2.0103,2.3061,2.119,9.7
44,residential_low,2024-08-28,2,28,8,0,1,0,0.974928,-0.222521,-0.866025,-0.5,10.4,41,2.3099,2.3188,2.257,4.5
44,residential_low,2024-08-31,5,31,8,1,1,0,-0.974928,-0.222521,-0.866025,-0.5,27.3,42,2.3919,2.3443,2.522,11.4
44,residential_low,2024-09-23,0,23,9,0,0,1,0.0,1.0,-1.0,-0.0,25.1,43,2.1646,2.4154,1.816,11.6
44,residential_low,2024-09-28,5,28,9,1,0,1,-0.974928,-0.222521,-1.0,-0.0,29.1,44,2.2727,2.4165,2.684,12.8
44,residential_low,2024-10-03,3,3,10,0,0,1,0.433884,-0.900969,-0.866025,0.5,15.1,45,2.1484,2.2741,1.292,7.0
44,residential_low,2024-10-05,5,5,10,1,0,1,-0.974928,-0.222521,-0.866025,0.5,28.3,46,2.1954,2.3255,2.55,12.9
44,residential_low,2024-10-08,1,8,10,0,0,1,0.781831,0.62349,-0.866025,0.5,12.7,47,2.1044,2.2987,2.533,6.0
44,residential_low,2024-10-13,6,13,10,1,0,1,-0.781831,0.62349,-0.866025,0.5,28.9,48,2.2504,2.2255,2.456,12.8
44,residential_low,2024-10-15,1,15,10,0,0,1,0.781831,0.62349,-0.866025,0.5,17.8,49,2.3361,2.2216,2.64,7.6
44,residential_low,2024-11-01,4,1,11,0,0,1,-0.433884,-0.900969,-0.5,0.866025,22.3,50,2.711,2.305,2.07,8.2
44,residential_low,2024-11-05,1,5,11,0,0,1,0.781831,0.62349,-0.5,0.866025,14.6,51,2.9339,2.4347,3.071,5.0
